post_id,date,text,sentiment_score,emotion,distress_score,risk_level,clean_text
P07662,2021-06-25,"I can't take this hopeless anymore, it's end it all and I want to hurt myself.",-0.9228887697355396,Fear,0.8556209307366982,High Risk,i cant take this hopeless anymore its end it all and i want to hurt myself
P07025,2021-06-27,"I can't take this pointless anymore, it's pain and I want to hurt myself.",-0.8921758491810606,Fear,0.9058712469882436,High Risk,i cant take this pointless anymore its pain and i want to hurt myself
P02479,2021-06-27,Everything is pointless and I feel hopeless.,-0.584655197400993,Sadness,0.8542242086857819,High Risk,everything is pointless and i feel hopeless
P02283,2021-06-28,I am dark and tired lately.,-0.3896372812421644,Disgust,0.6942958908396049,Medium Risk,i am dark and tired lately
P00303,2021-06-29,I am lonely and dark lately.,0.1938180382958835,Fear,0.5204740709276462,Medium Risk,i am lonely and dark lately
P06817,2021-06-29,"I can't take this give up anymore, it's worthless and I want to pointless.",-0.8750675286403167,Fear,0.8690536252348818,High Risk,i cant take this give up anymore its worthless and i want to pointless
P09056,2021-07-04,Everything is no way out and I feel end it all.,-0.5675278052685824,Fear,0.7998072043993633,High Risk,everything is no way out and i feel end it all
P07452,2021-07-09,Everything is hopeless and I feel hurt myself.,-0.5968863379362215,Fear,0.832573830314343,High Risk,everything is hopeless and i feel hurt myself
P06186,2021-07-09,Very movie and working.,0.7838341856946591,Surprise,0.355322060918659,Low Risk,very movie and working
P09944,2021-07-10,"I can't take this depressed anymore, it's hopeless and I want to end it all.",-0.6197075975119165,Fear,0.7932726108184152,High Risk,i cant take this depressed anymore its hopeless and i want to end it all
P07951,2021-07-13,I am lonely and tired lately.,0.0334669694072039,Fear,0.5387273014302716,Medium Risk,i am lonely and tired lately
P01967,2021-07-16,Very working and fun.,0.6985379396257498,Neutral,0.088580356549298,Low Risk,very working and fun
P03783,2021-07-20,"I can't take this pain anymore, it's hurt myself and I want to give up.",-0.9260226306130146,Sadness,0.8738424972081125,High Risk,i cant take this pain anymore its hurt myself and i want to give up
P01336,2021-07-21,I am tired and lonely lately.,-0.2716024939017375,Anger,0.672828851105763,Medium Risk,i am tired and lonely lately
P02055,2021-07-21,"I can't take this pointless anymore, it's depressed and I want to worthless.",-0.5948704347413565,Sadness,0.8679981014390674,High Risk,i cant take this pointless anymore its depressed and i want to worthless
P00093,2021-07-23,Everything is end it all and I feel pointless.,-0.9419636797465418,Sadness,0.728247096480568,High Risk,everything is end it all and i feel pointless
P08765,2021-07-23,"I can't take this suffering anymore, it's no way out and I want to hurt myself.",-0.7190191008848056,Fear,0.8551986960591196,High Risk,i cant take this suffering anymore its no way out and i want to hurt myself
P02359,2021-07-24,I am overwhelmed and heavy lately.,-0.2063404034637381,Disgust,0.6161759258111912,Medium Risk,i am overwhelmed and heavy lately
P02208,2021-07-26,"I can't take this hopeless anymore, it's pain and I want to no way out.",-0.7183720780871583,Fear,0.970377762338969,High Risk,i cant take this hopeless anymore its pain and i want to no way out
P06542,2021-07-27,Very dinner and movie.,0.877880022514471,Surprise,0.1487251491722658,Low Risk,very dinner and movie
P04034,2021-07-27,I am dark and sad lately.,-0.3381940427061261,Anger,0.6576776165592079,Medium Risk,i am dark and sad lately
P09883,2021-07-28,"I can't take this pointless anymore, it's worthless and I want to no way out.",-0.7554187810500301,Fear,0.9421535966952168,High Risk,i cant take this pointless anymore its worthless and i want to no way out
P05570,2021-07-29,"I can't take this hopeless anymore, it's no way out and I want to give up.",-0.6170979559845562,Fear,0.998427891192099,High Risk,i cant take this hopeless anymore its no way out and i want to give up
P05530,2021-08-04,Very going out and okay.,0.8961933265976014,Surprise,0.2122549026662609,Low Risk,very going out and okay
P05379,2021-08-05,Everything is hopeless and I feel pain.,-0.6131341315311036,Sadness,0.7663687185325949,High Risk,everything is hopeless and i feel pain
P09262,2021-08-06,Everything is no way out and I feel pointless.,-0.546035276557282,Fear,0.7120941122063644,High Risk,everything is no way out and i feel pointless
P09919,2021-08-07,Very going out and friends.,0.4851256764417477,Happiness,0.3168929089081564,Low Risk,very going out and friends
P01207,2021-08-08,I am sad and heavy lately.,-0.17846799143962,Anger,0.4648998332892481,Medium Risk,i am sad and heavy lately
P04680,2021-08-08,Everything is worthless and I feel give up.,-0.5484413585639318,Fear,0.923489559538268,High Risk,everything is worthless and i feel give up
P06475,2021-08-09,Very sunny and working.,0.2798938823375919,Happiness,0.2955374037018105,Low Risk,very sunny and working
P00550,2021-08-09,"I can't take this suffering anymore, it's pain and I want to depressed.",-0.5736359900621444,Fear,0.9618190751453806,High Risk,i cant take this suffering anymore its pain and i want to depressed
P00578,2021-08-09,I am heavy and lonely lately.,-0.3211546587410767,Sadness,0.5353718032542965,Medium Risk,i am heavy and lonely lately
P06423,2021-08-09,"I can't take this depressed anymore, it's hurt myself and I want to pain.",-0.8392556536049045,Sadness,0.7791875404741124,High Risk,i cant take this depressed anymore its hurt myself and i want to pain
P09543,2021-08-10,"I can't take this hopeless anymore, it's pointless and I want to give up.",-0.7942669668745739,Sadness,0.966534164043235,High Risk,i cant take this hopeless anymore its pointless and i want to give up
P08399,2021-08-11,I am lonely and anxious lately.,-0.0428322536689597,Sadness,0.4296016294256241,Medium Risk,i am lonely and anxious lately
P01219,2021-08-11,Everything is give up and I feel pointless.,-0.9870953035684092,Fear,0.8721597549031289,High Risk,everything is give up and i feel pointless
P06894,2021-08-11,Very okay and sunny.,0.2447583572788964,Surprise,0.186642364777577,Low Risk,very okay and sunny
P04822,2021-08-12,Very going out and good.,0.3240748850168019,Happiness,0.1877528202330381,Low Risk,very going out and good
P00188,2021-08-15,Very happy and dinner.,0.5283174615917292,Neutral,0.3586441051896083,Low Risk,very happy and dinner
P05650,2021-08-19,"I can't take this give up anymore, it's pain and I want to end it all.",-0.8297246442804543,Sadness,0.7101190322373157,High Risk,i cant take this give up anymore its pain and i want to end it all
P03207,2021-08-19,I am dark and overwhelmed lately.,-0.2249288353543224,Anger,0.50585323551205,Medium Risk,i am dark and overwhelmed lately
P06568,2021-08-20,"I can't take this suffering anymore, it's pointless and I want to hopeless.",-0.7774773583425674,Fear,0.7377131633537414,High Risk,i cant take this suffering anymore its pointless and i want to hopeless
P02438,2021-08-22,I am anxious and stressed lately.,0.0628764722427921,Sadness,0.4078893180054005,Medium Risk,i am anxious and stressed lately
P09524,2021-08-23,"I can't take this hopeless anymore, it's pointless and I want to depressed.",-0.8602649939802849,Fear,0.740140420450424,High Risk,i cant take this hopeless anymore its pointless and i want to depressed
P08993,2021-08-23,I am anxious and tired lately.,-0.0019351470442959,Sadness,0.6610833987902922,Medium Risk,i am anxious and tired lately
P07186,2021-08-27,I am tired and struggling lately.,-0.1586031393999534,Disgust,0.6743644237303468,Medium Risk,i am tired and struggling lately
P02828,2021-08-28,I am struggling and stressed lately.,-0.4546160468496661,Anger,0.6068907225745362,Medium Risk,i am struggling and stressed lately
P06284,2021-08-29,Everything is pointless and I feel pain.,-0.911382362929854,Fear,0.9956488814176256,High Risk,everything is pointless and i feel pain
P06410,2021-08-31,Very working and sunny.,0.692492087511031,Neutral,0.181800004688164,Low Risk,very working and sunny
P07697,2021-09-01,I am overwhelmed and lonely lately.,0.0066708667355134,Sadness,0.6244255749614299,Medium Risk,i am overwhelmed and lonely lately
P06535,2021-09-05,"I can't take this pointless anymore, it's no way out and I want to end it all.",-0.7619779085561993,Sadness,0.9722705686670916,High Risk,i cant take this pointless anymore its no way out and i want to end it all
P01346,2021-09-07,"I can't take this hopeless anymore, it's give up and I want to hurt myself.",-0.8113184116016746,Sadness,0.7557884522672252,High Risk,i cant take this hopeless anymore its give up and i want to hurt myself
P04264,2021-09-08,Everything is depressed and I feel pointless.,-0.8658108173614261,Sadness,0.806591080300369,High Risk,everything is depressed and i feel pointless
P02309,2021-09-08,I am tired and overwhelmed lately.,-0.4127117870134777,Sadness,0.4603409627771131,Medium Risk,i am tired and overwhelmed lately
P06057,2021-09-12,Everything is give up and I feel depressed.,-0.6960479378514262,Sadness,0.8538355993413234,High Risk,everything is give up and i feel depressed
P06452,2021-09-13,Everything is suffering and I feel no way out.,-0.7055653048963944,Fear,0.8782211963055081,High Risk,everything is suffering and i feel no way out
P02168,2021-09-13,"I can't take this hurt myself anymore, it's pain and I want to hopeless.",-0.5315732849544923,Sadness,0.9042751637851754,High Risk,i cant take this hurt myself anymore its pain and i want to hopeless
P08809,2021-09-14,I am struggling and heavy lately.,0.1065802962230577,Fear,0.5931770043428097,Medium Risk,i am struggling and heavy lately
P04927,2021-09-15,Everything is hurt myself and I feel hopeless.,-0.6222114023580635,Sadness,0.8974277682819003,High Risk,everything is hurt myself and i feel hopeless
P09054,2021-09-20,"I can't take this end it all anymore, it's pain and I want to suffering.",-0.9969520475090652,Fear,0.9471796970677596,High Risk,i cant take this end it all anymore its pain and i want to suffering
P09151,2021-09-24,Very sunny and going out.,0.7230506136859973,Happiness,0.0606983575171387,Low Risk,very sunny and going out
P01407,2021-09-24,Very movie and good.,0.47760186832976,Neutral,0.3573618916351948,Low Risk,very movie and good
P00706,2021-09-24,"I can't take this pointless anymore, it's suffering and I want to hopeless.",-0.631065240719235,Sadness,0.8898718992035303,High Risk,i cant take this pointless anymore its suffering and i want to hopeless
P06681,2021-09-25,I am anxious and overwhelmed lately.,-0.1414438597867227,Anger,0.6406257233115925,Medium Risk,i am anxious and overwhelmed lately
P07513,2021-09-25,Everything is pointless and I feel depressed.,-0.8052744107540382,Fear,0.7564721966678657,High Risk,everything is pointless and i feel depressed
P03662,2021-09-27,Very working and going out.,0.6256958881637652,Neutral,0.3333627354721231,Low Risk,very working and going out
P08097,2021-09-27,Very friends and working.,0.5743912986041793,Neutral,0.3387551630603901,Low Risk,very friends and working
P04623,2021-09-27,I am lonely and overwhelmed lately.,-0.2471167896507236,Anger,0.4287927090088339,Medium Risk,i am lonely and overwhelmed lately
P07985,2021-09-30,Everything is no way out and I feel hurt myself.,-0.5643179825902032,Fear,0.7431371427522199,High Risk,everything is no way out and i feel hurt myself
P01413,2021-09-30,Everything is give up and I feel suffering.,-0.9469198232262664,Fear,0.9537002047296316,High Risk,everything is give up and i feel suffering
P05383,2021-10-03,"I can't take this no way out anymore, it's hopeless and I want to give up.",-0.5491779111148454,Fear,0.9247565557106447,High Risk,i cant take this no way out anymore its hopeless and i want to give up
P08401,2021-10-05,Everything is give up and I feel hopeless.,-0.8920790487379726,Sadness,0.720968817223261,High Risk,everything is give up and i feel hopeless
P05069,2021-10-07,I am tired and heavy lately.,-0.4548567452734701,Fear,0.4634845982048144,Medium Risk,i am tired and heavy lately
P04546,2021-10-10,Very friends and going out.,0.4794616287807289,Surprise,0.3173239092863283,Low Risk,very friends and going out
P05138,2021-10-16,Very going out and dinner.,0.4981408763966704,Happiness,0.1621885891547915,Low Risk,very going out and dinner
P04478,2021-10-18,Everything is hurt myself and I feel give up.,-0.6722551882334995,Fear,0.9476243312721432,High Risk,everything is hurt myself and i feel give up
P00785,2021-10-22,Everything is end it all and I feel hurt myself.,-0.995480765460354,Sadness,0.813095662577884,High Risk,everything is end it all and i feel hurt myself
P09301,2021-10-26,Very dinner and fun.,0.761311289180685,Neutral,0.218514379676714,Low Risk,very dinner and fun
P05431,2021-10-27,"I can't take this hopeless anymore, it's pointless and I want to end it all.",-0.7796731565362793,Fear,0.7207877948399926,High Risk,i cant take this hopeless anymore its pointless and i want to end it all
P05584,2021-11-03,"I can't take this suffering anymore, it's pointless and I want to hurt myself.",-0.6089341377710719,Sadness,0.7925167638704982,High Risk,i cant take this suffering anymore its pointless and i want to hurt myself
P04181,2021-11-08,"I can't take this pain anymore, it's hurt myself and I want to suffering.",-0.9056842449420062,Sadness,0.8747802810353498,High Risk,i cant take this pain anymore its hurt myself and i want to suffering
P09821,2021-11-11,"I can't take this worthless anymore, it's end it all and I want to pointless.",-0.5304334664926309,Sadness,0.7586306075173804,High Risk,i cant take this worthless anymore its end it all and i want to pointless
P05479,2021-11-12,"I can't take this suffering anymore, it's hopeless and I want to depressed.",-0.6161622834813605,Fear,0.9392226178166108,High Risk,i cant take this suffering anymore its hopeless and i want to depressed
P05513,2021-11-18,"I can't take this suffering anymore, it's pointless and I want to depressed.",-0.9950601966789716,Fear,0.9278666810520498,High Risk,i cant take this suffering anymore its pointless and i want to depressed
P04128,2021-11-18,"I can't take this give up anymore, it's end it all and I want to suffering.",-0.6427291492749974,Fear,0.9247826010472312,High Risk,i cant take this give up anymore its end it all and i want to suffering
P02400,2021-11-19,I am struggling and overwhelmed lately.,-0.198654491597943,Anger,0.602265889734219,Medium Risk,i am struggling and overwhelmed lately
P08135,2021-11-22,I am heavy and stressed lately.,-0.1547519922996076,Sadness,0.4233473945296041,Medium Risk,i am heavy and stressed lately
P00605,2021-11-28,Everything is give up and I feel worthless.,-0.9125592814120204,Sadness,0.8965847229074975,High Risk,everything is give up and i feel worthless
P01939,2021-11-30,"I can't take this no way out anymore, it's give up and I want to pointless.",-0.7933287700644038,Fear,0.7877545061023092,High Risk,i cant take this no way out anymore its give up and i want to pointless
P08291,2021-11-30,Everything is hopeless and I feel give up.,-0.8267088731038227,Fear,0.9466678975769376,High Risk,everything is hopeless and i feel give up
P01409,2021-12-01,Everything is hurt myself and I feel pointless.,-0.7626154969781744,Fear,0.9556637173605024,High Risk,everything is hurt myself and i feel pointless
P02944,2021-12-02,Everything is depressed and I feel end it all.,-0.832638656542674,Fear,0.8828705601695392,High Risk,everything is depressed and i feel end it all
P06907,2021-12-07,Everything is depressed and I feel no way out.,-0.955851126066242,Fear,0.8462063112635907,High Risk,everything is depressed and i feel no way out
P09275,2021-12-15,"I can't take this depressed anymore, it's end it all and I want to suffering.",-0.6389105223162885,Sadness,0.9535930189352146,High Risk,i cant take this depressed anymore its end it all and i want to suffering
P04008,2021-12-16,"I can't take this hurt myself anymore, it's suffering and I want to depressed.",-0.586140126104496,Sadness,0.7591864926151205,High Risk,i cant take this hurt myself anymore its suffering and i want to depressed
P03313,2021-12-20,I am anxious and struggling lately.,0.1437223935950056,Anger,0.4390985093769077,Medium Risk,i am anxious and struggling lately
P08852,2021-12-21,"I can't take this pain anymore, it's pointless and I want to end it all.",-0.5728057208702548,Fear,0.7838365465960393,High Risk,i cant take this pain anymore its pointless and i want to end it all
P05025,2021-12-23,I am struggling and dark lately.,-0.4222675288956712,Disgust,0.6943007049871626,Medium Risk,i am struggling and dark lately
P04266,2021-12-27,"I can't take this pain anymore, it's no way out and I want to hurt myself.",-0.6400848441250231,Fear,0.7066497267671835,High Risk,i cant take this pain anymore its no way out and i want to hurt myself
P02787,2021-12-27,"I can't take this worthless anymore, it's pointless and I want to no way out.",-0.9828541608447288,Fear,0.97366888659988,High Risk,i cant take this worthless anymore its pointless and i want to no way out
P05369,2021-12-29,"I can't take this pain anymore, it's depressed and I want to suffering.",-0.8622036916780151,Fear,0.8773212128943118,High Risk,i cant take this pain anymore its depressed and i want to suffering
P04955,2022-01-01,Everything is worthless and I feel no way out.,-0.7853720627020815,Sadness,0.7618065999044823,High Risk,everything is worthless and i feel no way out
P02491,2022-01-05,"I can't take this pain anymore, it's suffering and I want to worthless.",-0.7190093291868104,Fear,0.8827586174179979,High Risk,i cant take this pain anymore its suffering and i want to worthless
P07146,2022-01-06,Everything is pointless and I feel hurt myself.,-0.5658477127327496,Fear,0.8248577523024413,High Risk,everything is pointless and i feel hurt myself
P00172,2022-01-06,Everything is hurt myself and I feel worthless.,-0.8615611759263981,Sadness,0.7253551023042045,High Risk,everything is hurt myself and i feel worthless
P06809,2022-01-08,Everything is hurt myself and I feel suffering.,-0.5982960867051821,Fear,0.9439639857048424,High Risk,everything is hurt myself and i feel suffering
P05342,2022-01-11,"I can't take this suffering anymore, it's give up and I want to pointless.",-0.5123494100500239,Sadness,0.8576784969485121,High Risk,i cant take this suffering anymore its give up and i want to pointless
P08643,2022-01-12,I am lonely and stressed lately.,-0.2947888175870166,Disgust,0.5849348941450971,Medium Risk,i am lonely and stressed lately
P05577,2022-01-13,Very happy and sunny.,0.2274653086974495,Surprise,0.1658750838597726,Low Risk,very happy and sunny
P08548,2022-01-17,Everything is suffering and I feel end it all.,-0.7407968507355287,Fear,0.8521900697692749,High Risk,everything is suffering and i feel end it all
P03253,2022-01-20,"I can't take this no way out anymore, it's worthless and I want to pointless.",-0.9340350871230946,Sadness,0.9953402119277848,High Risk,i cant take this no way out anymore its worthless and i want to pointless
P07163,2022-01-20,Everything is no way out and I feel pain.,-0.5856041473499021,Fear,0.8491946391567019,High Risk,everything is no way out and i feel pain
P07849,2022-01-21,"I can't take this pointless anymore, it's hurt myself and I want to give up.",-0.5896623280123854,Sadness,0.9924690066266926,High Risk,i cant take this pointless anymore its hurt myself and i want to give up
P08463,2022-01-24,Everything is end it all and I feel hopeless.,-0.836895693363128,Sadness,0.7235901601585307,High Risk,everything is end it all and i feel hopeless
P01010,2022-02-16,Everything is end it all and I feel suffering.,-0.8117348561053508,Sadness,0.7456145702273475,High Risk,everything is end it all and i feel suffering
P06511,2022-02-17,Everything is no way out and I feel suffering.,-0.6743300295652448,Sadness,0.9777520324894312,High Risk,everything is no way out and i feel suffering
P05260,2022-02-21,"I can't take this hurt myself anymore, it's end it all and I want to depressed.",-0.7467687076481637,Fear,0.9956214350441894,High Risk,i cant take this hurt myself anymore its end it all and i want to depressed
P07364,2022-02-23,Everything is no way out and I feel hopeless.,-0.701777205246068,Fear,0.8774036147127205,High Risk,everything is no way out and i feel hopeless
P01712,2022-03-05,"I can't take this no way out anymore, it's hopeless and I want to pointless.",-0.6283235522149938,Sadness,0.998685717886812,High Risk,i cant take this no way out anymore its hopeless and i want to pointless
P05496,2022-03-07,"I can't take this depressed anymore, it's pointless and I want to end it all.",-0.5533285235979042,Sadness,0.9325999679767638,High Risk,i cant take this depressed anymore its pointless and i want to end it all
P03258,2022-03-09,I am stressed and anxious lately.,-0.1369694778552662,Sadness,0.4934216935134634,Medium Risk,i am stressed and anxious lately
P08779,2022-03-16,"I can't take this suffering anymore, it's hopeless and I want to worthless.",-0.7060774517736694,Sadness,0.9336409903759788,High Risk,i cant take this suffering anymore its hopeless and i want to worthless
P04595,2022-03-21,"I can't take this pointless anymore, it's end it all and I want to give up.",-0.6828512947398349,Sadness,0.7482866462370187,High Risk,i cant take this pointless anymore its end it all and i want to give up
P02105,2022-03-22,"I can't take this depressed anymore, it's no way out and I want to give up.",-0.8164151871524887,Fear,0.8866949911745655,High Risk,i cant take this depressed anymore its no way out and i want to give up
P09041,2022-03-29,"I can't take this give up anymore, it's pain and I want to pointless.",-0.8086294070678419,Sadness,0.9725815812269176,High Risk,i cant take this give up anymore its pain and i want to pointless
P03939,2022-04-04,Everything is hopeless and I feel pointless.,-0.8254587308673814,Fear,0.8057388353197719,High Risk,everything is hopeless and i feel pointless
P00811,2022-04-13,Everything is hurt myself and I feel depressed.,-0.6353276029560018,Fear,0.7930253615028264,High Risk,everything is hurt myself and i feel depressed
P00014,2022-04-14,"I can't take this worthless anymore, it's pain and I want to give up.",-0.5788576127025007,Fear,0.9818496824692567,High Risk,i cant take this worthless anymore its pain and i want to give up
P00905,2022-04-19,"I can't take this no way out anymore, it's hurt myself and I want to suffering.",-0.5274429056219956,Fear,0.8816913667970234,High Risk,i cant take this no way out anymore its hurt myself and i want to suffering
P00952,2022-04-21,Everything is pain and I feel hurt myself.,-0.6178233067817863,Fear,0.9118475506357162,High Risk,everything is pain and i feel hurt myself
P06003,2022-04-21,Everything is suffering and I feel give up.,-0.7390923384743198,Sadness,0.7582005443245639,High Risk,everything is suffering and i feel give up
P01499,2022-04-22,"I can't take this pointless anymore, it's suffering and I want to worthless.",-0.6465218407532887,Sadness,0.741835070861548,High Risk,i cant take this pointless anymore its suffering and i want to worthless
P03148,2022-04-23,"I can't take this depressed anymore, it's suffering and I want to give up.",-0.6465635772282807,Sadness,0.8327767069973375,High Risk,i cant take this depressed anymore its suffering and i want to give up
P03085,2022-05-01,"I can't take this end it all anymore, it's hurt myself and I want to depressed.",-0.5035682831982238,Fear,0.9624968485073264,High Risk,i cant take this end it all anymore its hurt myself and i want to depressed
P01820,2022-05-12,"I can't take this pain anymore, it's hopeless and I want to pointless.",-0.7204316717685157,Sadness,0.7722044769177656,High Risk,i cant take this pain anymore its hopeless and i want to pointless
P05010,2022-05-14,"I can't take this pain anymore, it's no way out and I want to worthless.",-0.7585825492991534,Sadness,0.9103201549329633,High Risk,i cant take this pain anymore its no way out and i want to worthless
P06758,2022-05-23,"I can't take this end it all anymore, it's give up and I want to suffering.",-0.9759068127625564,Fear,0.7179736527642642,High Risk,i cant take this end it all anymore its give up and i want to suffering
P06539,2022-05-25,"I can't take this hurt myself anymore, it's end it all and I want to pain.",-0.6801808953482521,Fear,0.9946226529902376,High Risk,i cant take this hurt myself anymore its end it all and i want to pain
